episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
40,120,16,random,4.59117317199707,16,0.010140955448150635,0.9889360070228577,0.9842889904975891,0.9944299459457397,5060.20654296875,-60.20646667480469,60.20646667480469
41,139,16,random,4.691837787628174,16,0.009169816970825195,0.9711850881576538,0.9866874814033508,0.995857298374176,5043.03369140625,-43.03392028808594,43.03392028808594
42,149,16,random,6.464233875274658,16,0.0015581846237182617,0.9965044856071472,0.9930273294448853,0.9945855140686035,5139.49072265625,-139.49050903320312,139.49050903320312
43,150,16,random,27.63102149963379,16,0.0,0.996026873588562,0.9925539493560791,0.9925539493560791,5204.32666015625,-204.32662963867188,204.32662963867188
44,151,16,random,5.20161771774292,16,0.00550764799118042,0.9963582158088684,0.9902281165122986,0.995735764503479,5298.66064453125,-298.66082763671875,298.66082763671875
45,171,16,random,27.63102149963379,16,0.0,1.0,0.9959713220596313,0.9959713220596313,5142.18603515625,-142.18621826171875,142.18621826171875
46,218,16,random,4.213683128356934,16,0.014791786670684814,0.9784510135650635,0.9782772660255432,0.993069052696228,5064.130859375,-64.13093566894531,64.13093566894531
47,234,16,random,5.871964454650879,16,0.0028173327445983887,1.0,0.992584228515625,0.9954015612602234,5231.4814453125,-231.48138427734375,231.48138427734375
48,248,16,random,27.63102149963379,16,0.0,0.992729902267456,0.9945476055145264,0.9945476055145264,5070.58447265625,-70.58438110351562,70.58438110351562
49,252,16,random,5.877480506896973,16,0.002801835536956787,1.0,0.9911578297615051,0.9939596652984619,5041.5380859375,-41.53826904296875,41.53826904296875
50,254,16,random,5.587344169616699,16,0.003744959831237793,0.995324969291687,0.9907684326171875,0.9945133924484253,5037.71240234375,-37.712440490722656,37.712440490722656
51,17,17,random,27.63102149963379,17,0.0,1.0,0.9947183132171631,0.9947183132171631,5204.37890625,-204.37913513183594,204.37913513183594
52,23,17,random,4.698941707611084,17,0.009104907512664795,0.9826095104217529,0.9858297109603882,0.994934618473053,6474.45703125,-1474.4569091796875,1474.4569091796875
53,35,17,random,27.63102149963379,17,0.0,1.0,0.9938421845436096,0.9938421845436096,5001.7958984375,-1.7960662841796875,1.7960662841796875
54,40,17,random,4.3969926834106445,17,0.012314319610595703,0.9878449440002441,0.9816529750823975,0.9939672946929932,5146.52587890625,-146.52593994140625,146.52593994140625
55,51,17,random,6.8553996086120605,17,0.0010537505149841309,0.9950829744338989,0.9931751489639282,0.9942288994789124,5125.232421875,-125.23246765136719,125.23246765136719
56,54,17,random,27.63102149963379,17,0.0,1.0,0.9947866201400757,0.9947866201400757,5243.630859375,-243.63095092773438,243.63095092773438
57,117,17,random,27.63102149963379,17,0.0,1.0,0.9947941303253174,0.9947941303253174,5152.40576171875,-152.40554809570312,152.40554809570312
58,131,17,random,6.455739498138428,17,0.0015714764595031738,1.0,0.9918650984764099,0.9934365749359131,5560.4052734375,-560.4052124023438,560.4052124023438
59,132,17,random,27.63102149963379,17,0.0,1.0,0.9947183132171631,0.9947183132171631,5005.2470703125,-5.247215270996094,5.247215270996094
60,136,17,random,5.451847553253174,17,0.004288375377655029,0.9879906177520752,0.9874594211578369,0.9917477965354919,5151.486328125,-151.4861297607422,151.4861297607422
61,142,17,random,27.63102149963379,17,0.0,1.0,0.9958155155181885,0.9958155155181885,5010.9814453125,-10.9813232421875,10.9813232421875
62,147,17,random,6.037998199462891,17,0.002386331558227539,1.0,0.9901978969573975,0.992584228515625,5167.46728515625,-167.4671630859375,167.4671630859375
63,152,17,random,27.63102149963379,17,0.0,1.0,0.9953066110610962,0.9953066110610962,5084.7236328125,-84.72366333007812,84.72366333007812
64,165,17,random,5.662741184234619,17,0.0034729838371276855,0.9904872179031372,0.9921716451644897,0.9956446290016174,5317.10302734375,-317.10321044921875,317.10321044921875
65,204,17,random,6.0639848709106445,17,0.002325117588043213,1.0,0.9915359616279602,0.9938610792160034,5657.9775390625,-657.9774169921875,657.9774169921875
66,246,17,random,5.296175003051758,17,0.005010724067687988,1.0,0.9895937442779541,0.9946044683456421,5125.6318359375,-125.632080078125,125.632080078125
67,249,17,random,27.63102149963379,17,0.0,0.9915585517883301,0.9941720366477966,0.9941720366477966,5371.7724609375,-371.77227783203125,371.77227783203125
68,13,18,random,27.63102149963379,18,0.0,1.0,0.9948093891143799,0.9948093891143799,6210.42919921875,-1210.42919921875,1210.42919921875
69,41,18,random,27.63102149963379,18,0.0,0.9953710436820984,0.994934618473053,0.994934618473053,5470.7578125,-470.75762939453125,470.75762939453125
70,70,18,random,27.63102149963379,18,0.0,0.985088586807251,0.9946613907814026,0.9946613907814026,5179.28515625,-179.28536987304688,179.28536987304688
71,71,18,random,5.584118843078613,18,0.0037570595741271973,0.9868168830871582,0.9899599552154541,0.9937170147895813,5509.61083984375,-509.61065673828125,509.61065673828125
72,94,18,random,4.284407615661621,18,0.01378178596496582,0.9805420637130737,0.9770092964172363,0.9907910823822021,5961.064453125,-961.064697265625,961.064697265625
73,137,18,random,6.487139701843262,18,0.0015228986740112305,0.9835556149482727,0.9873953461647034,0.9889182448387146,5013.10107421875,-13.10089111328125,13.10089111328125
74,140,18,random,6.430201053619385,18,0.0016121268272399902,0.9915767908096313,0.9912145137786865,0.9928266406059265,5022.07421875,-22.074172973632812,22.074172973632812
75,154,18,random,6.855965614318848,18,0.001053154468536377,0.9969403743743896,0.9890276193618774,0.9900807738304138,6574.51171875,-1574.511962890625,1574.511962890625
76,159,18,random,2.973687171936035,18,0.05111449956893921,0.9522533416748047,0.9438087344169617,0.9949232339859009,5107.19921875,-107.19915771484375,107.19915771484375
77,164,18,random,5.512956619262695,18,0.004034161567687988,1.0,0.989118218421936,0.993152379989624,5240.19482421875,-240.19461059570312,240.19461059570312
78,173,18,random,6.906517028808594,18,0.0010012388229370117,0.9856556057929993,0.9937360286712646,0.9947372674942017,5926.40185546875,-926.4017333984375,926.4017333984375
79,203,18,random,3.553813934326172,18,0.028615295886993408,0.9662026762962341,0.9642795324325562,0.9928948283195496,5176.90185546875,-176.90176391601562,176.90176391601562
80,225,18,random,4.471047401428223,18,0.011435329914093018,0.9945187568664551,0.9816791415214539,0.9931144714355469,5132.66748046875,-132.66757202148438,132.66757202148438
81,226,18,random,4.366546154022217,18,0.012695014476776123,0.986228346824646,0.9820612072944641,0.9947562217712402,5766.4150390625,-766.4152221679688,766.4152221679688
82,233,18,random,5.934357643127441,18,0.002646923065185547,0.9761634469032288,0.9899335503578186,0.9925804734230042,5214.46728515625,-214.46722412109375,214.46722412109375
83,238,18,random,5.471682071685791,18,0.004204154014587402,0.996024489402771,0.986329972743988,0.9905341267585754,5147.69189453125,-147.6917266845703,147.6917266845703
84,245,18,random,6.7234320640563965,18,0.001202404499053955,0.9964389204978943,0.993705689907074,0.9949080944061279,5011.2529296875,-11.253005981445312,11.253005981445312
85,250,18,random,5.011673927307129,18,0.006659746170043945,0.9875736236572266,0.9858071208000183,0.9924668669700623,5099.4609375,-99.46112060546875,99.46112060546875
86,14,19,random,4.344057559967041,19,0.012983739376068115,0.9773009419441223,0.9812186360359192,0.9942023754119873,5102.046875,-102.0469970703125,102.0469970703125
87,34,19,random,4.5283522605896,19,0.010798454284667969,0.9766817092895508,0.9830019474029541,0.9938004016876221,5228.69580078125,-228.6958465576172,228.6958465576172
88,38,19,random,4.839535236358643,19,0.007910728454589844,0.9980258345603943,0.9844805002212524,0.9923912286758423,5215.43115234375,-215.4310302734375,215.4310302734375
89,48,19,random,4.2644877433776855,19,0.014059066772460938,0.9844939708709717,0.9815855622291565,0.9956446290016174,5091.224609375,-91.22447204589844,91.22447204589844
90,50,19,random,4.3293023109436035,19,0.01317673921585083,0.9867943525314331,0.9783706068992615,0.9915473461151123,6943.94775390625,-1943.9476318359375,1943.9476318359375
91,58,19,random,7.421498775482178,19,0.0005982518196105957,1.0,0.9922548532485962,0.9928531050682068,5201.75439453125,-201.75448608398438,201.75448608398438
92,95,19,random,6.921088695526123,19,0.0009867548942565918,1.0,0.994388222694397,0.9953749775886536,5078.431640625,-78.43142700195312,78.43142700195312
93,108,19,random,5.53473424911499,19,0.003947257995605469,0.9956963658332825,0.9910822510719299,0.9950295090675354,5142.22705078125,-142.22711181640625,142.22711181640625
94,129,19,random,27.63102149963379,19,0.0,0.9947291016578674,0.9938989877700806,0.9938989877700806,5081.55078125,-81.55081176757812,81.55081176757812
95,148,19,random,4.818790435791016,19,0.00807654857635498,0.9914746880531311,0.9825595617294312,0.9906361103057861,5255.35791015625,-255.35797119140625,255.35797119140625
96,176,19,random,5.066368103027344,19,0.006305277347564697,0.9833239912986755,0.9889937043190002,0.9952989816665649,5290.28955078125,-290.2893981933594,290.2893981933594
97,183,19,random,7.379358768463135,19,0.0006240010261535645,1.0,0.991025447845459,0.9916494488716125,5122.22021484375,-122.22024536132812,122.22024536132812
98,185,19,random,6.337876796722412,19,0.0017680525779724121,1.0,0.9936752915382385,0.9954433441162109,5005.56884765625,-5.56890869140625,5.56890869140625
99,187,19,random,27.63102149963379,19,0.0,1.0,0.9949421882629395,0.9949421882629395,5049.072265625,-49.07225036621094,49.07225036621094
100,209,19,random,4.887479305267334,19,0.007540404796600342,1.0,0.9850590229034424,0.9925994277000427,5352.20458984375,-352.2046203613281,352.2046203613281
101,222,19,random,7.621328353881836,19,0.0004898905754089355,0.9966679811477661,0.9952762722969055,0.9957661628723145,5024.7919921875,-24.792068481445312,24.792068481445312
102,227,19,random,6.822188377380371,19,0.001089334487915039,0.9766699075698853,0.994437575340271,0.995526909828186,5491.728515625,-491.7286071777344,491.7286071777344
103,231,19,random,4.953201770782471,19,0.0070607662200927734,0.9913864135742188,0.9884015917778015,0.9954623579978943,5303.6943359375,-303.6942443847656,303.6942443847656
104,232,19,random,4.627471923828125,19,0.00977945327758789,0.9872021079063416,0.9845480918884277,0.9943275451660156,5314.6845703125,-314.68438720703125,314.68438720703125
105,7,20,random,6.131122589111328,20,0.0021741390228271484,0.9950037002563477,0.9918386340141296,0.9940127730369568,5193.3291015625,-193.3290557861328,193.3290557861328
106,8,20,random,27.63102149963379,20,0.0,0.9957871437072754,0.9935502409934998,0.9935502409934998,6600.6943359375,-1600.694091796875,1600.694091796875
107,10,20,random,6.635599136352539,20,0.0013127923011779785,1.0,0.9939444661140442,0.9952572584152222,5962.11474609375,-962.1148681640625,962.1148681640625
108,25,20,random,4.416607856750488,20,0.01207512617111206,0.9868620038032532,0.9803993105888367,0.9924744367599487,5281.81396484375,-281.81396484375,281.81396484375
109,36,20,random,7.253678798675537,20,0.0007075667381286621,0.9991500377655029,0.991494357585907,0.9922019243240356,5094.88818359375,-94.88807678222656,94.88807678222656
110,49,20,random,6.463430881500244,20,0.001559436321258545,1.0,0.9938800930976868,0.9954395294189453,5668.228515625,-668.228515625,668.228515625
111,56,20,random,27.63102149963379,20,0.0,0.9947546720504761,0.9956066012382507,0.9956066012382507,5159.3359375,-159.33604431152344,159.33604431152344
112,78,20,random,27.63102149963379,20,0.0,1.0,0.9956673979759216,0.9956673979759216,5255.58984375,-255.58993530273438,255.58993530273438
113,84,20,random,27.63102149963379,20,0.0,0.9889234900474548,0.9925691485404968,0.9925691485404968,5057.36669921875,-57.366737365722656,57.366737365722656
114,89,20,random,4.9821062088012695,20,0.00685960054397583,0.991767406463623,0.9878587126731873,0.9947183132171631,5654.4150390625,-654.4152221679688,654.4152221679688
115,91,20,random,5.9229607582092285,20,0.0026772618293762207,1.0,0.992735743522644,0.9954130053520203,6113.20263671875,-1113.20263671875,1113.20263671875
116,92,20,random,4.671085357666016,20,0.009362101554870605,0.9846446514129639,0.9833395481109619,0.9927016496658325,5638.29052734375,-638.29052734375,638.29052734375
117,143,20,random,5.097719192504883,20,0.006110668182373047,0.9943298697471619,0.9888201355934143,0.9949308037757874,5025.58642578125,-25.58648681640625,25.58648681640625
118,146,20,random,4.6465277671813965,20,0.009594857692718506,1.0,0.9842889904975891,0.9938838481903076,5016.6455078125,-16.645721435546875,16.645721435546875
119,179,20,random,4.476871013641357,20,0.011368930339813232,0.9924444556236267,0.9824845790863037,0.9938535094261169,5054.2685546875,-54.26854705810547,54.26854705810547
120,180,20,random,4.655338287353516,20,0.009510695934295654,0.9689459800720215,0.9854010939598083,0.994911789894104,5042.60205078125,-42.6021728515625,42.6021728515625
121,189,20,random,4.3098297119140625,20,0.013435840606689453,0.9963551163673401,0.9818252325057983,0.9952610731124878,5078.5625,-78.562255859375,78.562255859375
122,210,20,random,27.63102149963379,20,0.0,1.0,0.9955344200134277,0.9955344200134277,5145.77978515625,-145.77957153320312,145.77957153320312
123,216,20,random,27.63102149963379,20,0.0,1.0,0.9941226840019226,0.9941226840019226,5059.29541015625,-59.29545593261719,59.29545593261719
124,217,20,random,7.929704189300537,20,0.0003598928451538086,0.9903599619865417,0.99281907081604,0.9931789636611938,5135.1142578125,-135.11422729492188,135.11422729492188
125,219,20,random,4.975722312927246,20,0.006903529167175293,1.0,0.9838573336601257,0.990760862827301,5006.29345703125,-6.2935028076171875,6.2935028076171875
126,230,20,random,27.63102149963379,20,0.0,1.0,0.9948093891143799,0.9948093891143799,5027.4365234375,-27.436355590820312,27.436355590820312
127,243,20,random,5.061690330505371,20,0.006334841251373291,0.9937353730201721,0.9888540506362915,0.9951888918876648,6058.4833984375,-1058.483642578125,1058.483642578125
128,247,20,random,4.573087692260742,20,0.010326027870178223,0.9893295168876648,0.9842063784599304,0.9945324063301086,5034.3515625,-34.35145568847656,34.35145568847656
129,1,21,random,5.2372212409973145,21,0.005315005779266357,1.0,0.9904207587242126,0.995735764503479,5041.9501953125,-41.9501953125,41.9501953125
130,9,21,random,6.671467304229736,21,0.0012665390968322754,1.0,0.9934593439102173,0.9947258830070496,5217.33056640625,-217.33078002929688,217.33078002929688
131,15,21,random,8.340483665466309,21,0.00023865699768066406,0.9997038245201111,0.9930311441421509,0.9932698011398315,5218.3359375,-218.33575439453125,218.33575439453125
132,19,21,random,4.108170032501221,21,0.016437828540802002,0.9730679392814636,0.9751624464988708,0.9916002750396729,5082.814453125,-82.81460571289062,82.81460571289062
133,20,21,random,6.095653057098389,21,0.002252638339996338,1.0,0.9930463433265686,0.9952989816665649,5147.54150390625,-147.54164123535156,147.54164123535156
134,24,21,random,27.63102149963379,21,0.0,1.0,0.9944033622741699,0.9944033622741699,5187.87255859375,-187.87278747558594,187.87278747558594
135,26,21,random,27.63102149963379,21,0.0,0.996307373046875,0.9940544962882996,0.9940544962882996,5119.607421875,-119.607666015625,119.607666015625
136,28,21,random,5.998331546783447,21,0.002482891082763672,0.9970646500587463,0.9924896359443665,0.9949725270271301,5200.0166015625,-200.016845703125,200.016845703125
137,33,21,random,27.63102149963379,21,0.0,1.0,0.9953218102455139,0.9953218102455139,7244.6669921875,-2244.6669921875,2244.6669921875
138,44,21,random,4.362712860107422,21,0.012743771076202393,1.0,0.9823085069656372,0.9950522780418396,5111.2373046875,-111.23739624023438,111.23739624023438
139,46,21,random,27.63102149963379,21,0.0,1.0,0.9953673481941223,0.9953673481941223,5089.87451171875,-89.87435913085938,89.87435913085938
140,62,21,random,6.44765567779541,21,0.0015842318534851074,1.0,0.9927660226821899,0.994350254535675,5303.1064453125,-303.106689453125,303.106689453125
141,63,21,random,5.215325355529785,21,0.0054326653480529785,1.0,0.989714503288269,0.995147168636322,5501.37060546875,-501.37060546875,501.37060546875
142,85,21,random,5.602660655975342,21,0.003688037395477295,0.9892243146896362,0.9907722473144531,0.9944602847099304,7074.8369140625,-2074.837158203125,2074.837158203125
143,87,21,random,4.934096336364746,21,0.007196962833404541,0.9932255148887634,0.9795432090759277,0.9867401719093323,5010.25244140625,-10.252639770507812,10.252639770507812
144,90,21,random,5.021061420440674,21,0.0065975189208984375,0.9989507794380188,0.988394021987915,0.9949915409088135,6689.6044921875,-1689.604248046875,1689.604248046875
145,96,21,random,5.826026439666748,21,0.0029497742652893066,0.9901478886604309,0.992440402507782,0.9953901767730713,5538.787109375,-538.787353515625,538.787353515625
146,105,21,random,4.949141025543213,21,0.007089495658874512,1.0,0.987636387348175,0.9947258830070496,5433.1513671875,-433.1515808105469,433.1515808105469
147,106,21,random,5.5825653076171875,21,0.0037629008293151855,1.0,0.9904850125312805,0.9942479133605957,5023.365234375,-23.365478515625,23.365478515625
148,113,21,random,6.72115421295166,21,0.001205146312713623,1.0,0.9928341507911682,0.9940392971038818,5393.86474609375,-393.86480712890625,393.86480712890625
149,121,21,random,8.164382934570312,21,0.00028461217880249023,0.9849922060966492,0.9949080944061279,0.9951927065849304,6550.0478515625,-1550.047607421875,1550.047607421875
150,141,21,random,6.81912899017334,21,0.001092672348022461,1.0,0.9940506815910339,0.9951433539390564,5169.55517578125,-169.55494689941406,169.55494689941406
151,163,21,random,7.199252128601074,21,0.0007471442222595215,0.998054563999176,0.993838369846344,0.9945855140686035,5099.361328125,-99.3614501953125,99.3614501953125
152,168,21,random,4.412759780883789,21,0.01212167739868164,0.9848699569702148,0.9829382300376892,0.9950599074363708,5061.33935546875,-61.339141845703125,61.339141845703125
153,169,21,random,4.686244010925293,21,0.009221255779266357,0.9999657273292542,0.9852807521820068,0.9945020079612732,5148.177734375,-148.1776123046875,148.1776123046875
154,181,21,random,4.797968864440918,21,0.00824648141860962,0.9718871116638184,0.9847922325134277,0.9930387139320374,5087.853515625,-87.85333251953125,87.85333251953125
155,192,21,random,5.575273513793945,21,0.003790438175201416,0.992183268070221,0.9887597560882568,0.9925501942634583,5225.8955078125,-225.89547729492188,225.89547729492188
156,201,21,random,27.63102149963379,21,0.0,0.9993485808372498,0.9924782514572144,0.9924782514572144,5042.66455078125,-42.664520263671875,42.664520263671875
157,228,21,random,27.63102149963379,21,0.0,1.0,0.9953179955482483,0.9953179955482483,5117.52197265625,-117.52175903320312,117.52175903320312
158,251,21,random,4.41120719909668,21,0.012140512466430664,0.9927383065223694,0.9826195240020752,0.9947600364685059,5405.31689453125,-405.3166809082031,405.3166809082031
159,253,21,random,5.646940231323242,21,0.003528296947479248,1.0,0.9917137622833252,0.9952420592308044,5210.61083984375,-210.61105346679688,210.61105346679688
160,2,22,random,27.63102149963379,22,0.0,0.9805859327316284,0.994528591632843,0.994528591632843,5078.31494140625,-78.31515502929688,78.31515502929688
161,37,22,random,27.63102149963379,22,0.0,1.0,0.9936829209327698,0.9936829209327698,5254.52490234375,-254.52479553222656,254.52479553222656
162,43,22,random,4.699380397796631,22,0.009100914001464844,0.9935988783836365,0.985389769077301,0.9944906830787659,5278.80810546875,-278.80810546875,278.80810546875
163,57,22,random,4.949267387390137,22,0.007088601589202881,0.989021897315979,0.9875234365463257,0.9946120381355286,5268.94921875,-268.948974609375,268.948974609375
164,77,22,random,7.068286895751953,22,0.0008516907691955566,1.0,0.9920127391815186,0.9928644299507141,5017.55712890625,-17.557296752929688,17.557296752929688
165,81,22,random,6.533112049102783,22,0.001454472541809082,1.0,0.9921829700469971,0.9936374425888062,5118.90771484375,-118.9075927734375,118.9075927734375
166,83,22,random,5.800570011138916,22,0.003025829792022705,0.9955210089683533,0.9912409782409668,0.9942668080329895,5060.4716796875,-60.47154235839844,60.47154235839844
167,123,22,random,6.608854293823242,22,0.0013483762741088867,0.9928352236747742,0.9922056794166565,0.9935540556907654,5090.51123046875,-90.51101684570312,90.51101684570312
168,134,22,random,4.610046863555908,22,0.009951353073120117,0.9885841608047485,0.985795795917511,0.9957471489906311,5127.71044921875,-127.71023559570312,127.71023559570312
169,156,22,random,27.63102149963379,22,0.0,1.0,0.9958383440971375,0.9958383440971375,5350.78125,-350.78118896484375,350.78118896484375
170,182,22,random,27.63102149963379,22,0.0,1.0,0.9946158528327942,0.9946158528327942,5135.923828125,-135.92367553710938,135.92367553710938
171,188,22,random,7.451228141784668,22,0.0005807280540466309,0.995222806930542,0.9947487115859985,0.9953294396400452,5278.3525390625,-278.3526611328125,278.3526611328125
172,197,22,random,5.925591468811035,22,0.0026702284812927246,0.9942660927772522,0.9901374578475952,0.9928076863288879,5025.4619140625,-25.462051391601562,25.462051391601562
173,198,22,random,4.98488187789917,22,0.0068405866622924805,0.9972986578941345,0.9873124957084656,0.9941530823707581,5095.267578125,-95.26739501953125,95.26739501953125
174,215,22,random,4.600788116455078,22,0.010043919086456299,0.9961687922477722,0.9840787649154663,0.9941226840019226,5078.6025390625,-78.60272216796875,78.60272216796875
175,220,22,random,3.8378524780273438,22,0.021539807319641113,1.0,0.9733265042304993,0.9948663115501404,5129.82861328125,-129.8287811279297,129.8287811279297
176,224,22,random,5.892181873321533,22,0.002760946750640869,1.0,0.9928076863288879,0.9955686330795288,5054.052734375,-54.052764892578125,54.052764892578125
177,242,22,random,5.195521831512451,22,0.005541324615478516,1.0,0.9894540309906006,0.9949953556060791,5599.10546875,-599.1052856445312,599.1052856445312
178,11,23,random,27.63102149963379,23,0.0,0.9982120990753174,0.9923381805419922,0.9923381805419922,5397.60107421875,-397.60113525390625,397.60113525390625
179,12,23,random,4.848762512207031,23,0.007838070392608643,0.9842658042907715,0.9872521758079529,0.9950902462005615,5012.73388671875,-12.733978271484375,12.733978271484375
180,32,23,random,5.967158317565918,23,0.002561509609222412,0.9896100163459778,0.9920467138290405,0.9946082234382629,5102.142578125,-102.14280700683594,102.14280700683594
181,45,23,random,4.717628479003906,23,0.00893634557723999,0.9705044627189636,0.9769309759140015,0.9858673214912415,5062.07080078125,-62.07062530517578,62.07062530517578
